PatchID,X,Y,K,K StDev,N0,Natal Grounds,Migration Grounds,Class Vars,Mortality Out %,Mortality Back,Mortality Eggs,Migration Out Prob,Migration Back Prob,Straying Prob,Dispersal Prob,GrowthTemperatureOut,GrowthTemperatureOutStDev,GrowDaysOut,GrowDaysOutStDev,GrowthTemperatureBack,GrowthTemperatureBackStDev,GrowDaysBack,GrowDaysBackStDev
115,555647.9919616808,4899364.369721722,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,5.10909090909091|5.14909090909091|5.18909090909091|5.22909090909091|5.26909090909091|5.30909090909091|5.34909090909091|5.38909090909091|5.42909090909091|5.46909090909091|5.50909090909091|5.54909090909091|5.58909090909091|5.62909090909091|5.66909090909091|5.70909090909091|5.74909090909091|5.78909090909091|5.82909090909091|5.86909090909091|5.90909090909091|5.94909090909091|5.98909090909091|6.02909090909091|6.06909090909091|6.10909090909091|6.14909090909091|6.18909090909091|6.22909090909091|6.26909090909091|6.30909090909091|6.34909090909091|6.38909090909091|6.42909090909091|6.46909090909091|6.50909090909091|6.54909090909091|6.58909090909091|6.62909090909091|6.66909090909091|6.70909090909091|6.74909090909091|6.78909090909091|6.82909090909091|6.86909090909091|6.90909090909091|6.94909090909091|6.98909090909091|7.02909090909091|7.06909090909091|7.10909090909091|7.14909090909091,0,365,0
116,556431.1613949055,4898802.937563683,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,5.10909090909091|5.14909090909091|5.18909090909091|5.22909090909091|5.26909090909091|5.30909090909091|5.34909090909091|5.38909090909091|5.42909090909091|5.46909090909091|5.50909090909091|5.54909090909091|5.58909090909091|5.62909090909091|5.66909090909091|5.70909090909091|5.74909090909091|5.78909090909091|5.82909090909091|5.86909090909091|5.90909090909091|5.94909090909091|5.98909090909091|6.02909090909091|6.06909090909091|6.10909090909091|6.14909090909091|6.18909090909091|6.22909090909091|6.26909090909091|6.30909090909091|6.34909090909091|6.38909090909091|6.42909090909091|6.46909090909091|6.50909090909091|6.54909090909091|6.58909090909091|6.62909090909091|6.66909090909091|6.70909090909091|6.74909090909091|6.78909090909091|6.82909090909091|6.86909090909091|6.90909090909091|6.94909090909091|6.98909090909091|7.02909090909091|7.06909090909091|7.10909090909091|7.14909090909091,0,365,0
117,557217.0662835325,4898239.467720481,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,5.10909090909091|5.14909090909091|5.18909090909091|5.22909090909091|5.26909090909091|5.30909090909091|5.34909090909091|5.38909090909091|5.42909090909091|5.46909090909091|5.50909090909091|5.54909090909091|5.58909090909091|5.62909090909091|5.66909090909091|5.70909090909091|5.74909090909091|5.78909090909091|5.82909090909091|5.86909090909091|5.90909090909091|5.94909090909091|5.98909090909091|6.02909090909091|6.06909090909091|6.10909090909091|6.14909090909091|6.18909090909091|6.22909090909091|6.26909090909091|6.30909090909091|6.34909090909091|6.38909090909091|6.42909090909091|6.46909090909091|6.50909090909091|6.54909090909091|6.58909090909091|6.62909090909091|6.66909090909091|6.70909090909091|6.74909090909091|6.78909090909091|6.82909090909091|6.86909090909091|6.90909090909091|6.94909090909091|6.98909090909091|7.02909090909091|7.06909090909091|7.10909090909091|7.14909090909091,0,365,0
118,558011.3764142322,4897799.587786859,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,5.10909090909091|5.14909090909091|5.18909090909091|5.22909090909091|5.26909090909091|5.30909090909091|5.34909090909091|5.38909090909091|5.42909090909091|5.46909090909091|5.50909090909091|5.54909090909091|5.58909090909091|5.62909090909091|5.66909090909091|5.70909090909091|5.74909090909091|5.78909090909091|5.82909090909091|5.86909090909091|5.90909090909091|5.94909090909091|5.98909090909091|6.02909090909091|6.06909090909091|6.10909090909091|6.14909090909091|6.18909090909091|6.22909090909091|6.26909090909091|6.30909090909091|6.34909090909091|6.38909090909091|6.42909090909091|6.46909090909091|6.50909090909091|6.54909090909091|6.58909090909091|6.62909090909091|6.66909090909091|6.70909090909091|6.74909090909091|6.78909090909091|6.82909090909091|6.86909090909091|6.90909090909091|6.94909090909091|6.98909090909091|7.02909090909091|7.06909090909091|7.10909090909091|7.14909090909091,0,365,0
119,558370.1854809008,4896976.652123998,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,5.10909090909091|5.14909090909091|5.18909090909091|5.22909090909091|5.26909090909091|5.30909090909091|5.34909090909091|5.38909090909091|5.42909090909091|5.46909090909091|5.50909090909091|5.54909090909091|5.58909090909091|5.62909090909091|5.66909090909091|5.70909090909091|5.74909090909091|5.78909090909091|5.82909090909091|5.86909090909091|5.90909090909091|5.94909090909091|5.98909090909091|6.02909090909091|6.06909090909091|6.10909090909091|6.14909090909091|6.18909090909091|6.22909090909091|6.26909090909091|6.30909090909091|6.34909090909091|6.38909090909091|6.42909090909091|6.46909090909091|6.50909090909091|6.54909090909091|6.58909090909091|6.62909090909091|6.66909090909091|6.70909090909091|6.74909090909091|6.78909090909091|6.82909090909091|6.86909090909091|6.90909090909091|6.94909090909091|6.98909090909091|7.02909090909091|7.06909090909091|7.10909090909091|7.14909090909091,0,365,0
120,563582.969587541,4906488.441036364,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,10.7028901734104|10.7428901734104|10.7828901734104|10.8228901734104|10.8628901734104|10.9028901734104|10.9428901734104|10.9828901734104|11.0228901734104|11.0628901734104|11.1028901734104|11.1428901734104|11.1828901734104|11.2228901734104|11.2628901734104|11.3028901734104|11.3428901734104|11.3828901734104|11.4228901734104|11.4628901734104|11.5028901734104|11.5428901734104|11.5828901734104|11.6228901734104|11.6628901734104|11.7028901734104|11.7428901734104|11.7828901734104|11.8228901734104|11.8628901734104|11.9028901734104|11.9428901734104|11.9828901734104|12.0228901734104|12.0628901734104|12.1028901734104|12.1428901734104|12.1828901734104|12.2228901734104|12.2628901734104|12.3028901734104|12.3428901734104|12.3828901734104|12.4228901734104|12.4628901734104|12.5028901734104|12.5428901734104|12.5828901734104|12.6228901734104|12.6628901734104|12.7028901734104|12.7428901734104,0,365,0
121,562853.0811876152,4906034.025323216,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,11.4886184210526|11.5286184210526|11.5686184210526|11.6086184210526|11.6486184210526|11.6886184210526|11.7286184210526|11.7686184210526|11.8086184210526|11.8486184210526|11.8886184210526|11.9286184210526|11.9686184210526|12.0086184210526|12.0486184210526|12.0886184210526|12.1286184210526|12.1686184210526|12.2086184210526|12.2486184210526|12.2886184210526|12.3286184210526|12.3686184210526|12.4086184210526|12.4486184210526|12.4886184210526|12.5286184210526|12.5686184210526|12.6086184210526|12.6486184210526|12.6886184210526|12.7286184210526|12.7686184210526|12.8086184210526|12.8486184210526|12.8886184210526|12.9286184210526|12.9686184210526|13.0086184210526|13.0486184210526|13.0886184210526|13.1286184210526|13.1686184210526|13.2086184210526|13.2486184210526|13.2886184210526|13.3286184210526|13.3686184210526|13.4086184210526|13.4486184210526|13.4886184210526|13.5286184210526,0,365,0
122,562303.7710212499,4905517.630332929,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,11.4886184210526|11.5286184210526|11.5686184210526|11.6086184210526|11.6486184210526|11.6886184210526|11.7286184210526|11.7686184210526|11.8086184210526|11.8486184210526|11.8886184210526|11.9286184210526|11.9686184210526|12.0086184210526|12.0486184210526|12.0886184210526|12.1286184210526|12.1686184210526|12.2086184210526|12.2486184210526|12.2886184210526|12.3286184210526|12.3686184210526|12.4086184210526|12.4486184210526|12.4886184210526|12.5286184210526|12.5686184210526|12.6086184210526|12.6486184210526|12.6886184210526|12.7286184210526|12.7686184210526|12.8086184210526|12.8486184210526|12.8886184210526|12.9286184210526|12.9686184210526|13.0086184210526|13.0486184210526|13.0886184210526|13.1286184210526|13.1686184210526|13.2086184210526|13.2486184210526|13.2886184210526|13.3286184210526|13.3686184210526|13.4086184210526|13.4486184210526|13.4886184210526|13.5286184210526,0,365,0
123,567881.274871045,4905385.467791189,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,10.7028901734104|10.7428901734104|10.7828901734104|10.8228901734104|10.8628901734104|10.9028901734104|10.9428901734104|10.9828901734104|11.0228901734104|11.0628901734104|11.1028901734104|11.1428901734104|11.1828901734104|11.2228901734104|11.2628901734104|11.3028901734104|11.3428901734104|11.3828901734104|11.4228901734104|11.4628901734104|11.5028901734104|11.5428901734104|11.5828901734104|11.6228901734104|11.6628901734104|11.7028901734104|11.7428901734104|11.7828901734104|11.8228901734104|11.8628901734104|11.9028901734104|11.9428901734104|11.9828901734104|12.0228901734104|12.0628901734104|12.1028901734104|12.1428901734104|12.1828901734104|12.2228901734104|12.2628901734104|12.3028901734104|12.3428901734104|12.3828901734104|12.4228901734104|12.4628901734104|12.5028901734104|12.5428901734104|12.5828901734104|12.6228901734104|12.6628901734104|12.7028901734104|12.7428901734104,0,365,0
124,567207.8155141652,4905063.073222047,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,10.7028901734104|10.7428901734104|10.7828901734104|10.8228901734104|10.8628901734104|10.9028901734104|10.9428901734104|10.9828901734104|11.0228901734104|11.0628901734104|11.1028901734104|11.1428901734104|11.1828901734104|11.2228901734104|11.2628901734104|11.3028901734104|11.3428901734104|11.3828901734104|11.4228901734104|11.4628901734104|11.5028901734104|11.5428901734104|11.5828901734104|11.6228901734104|11.6628901734104|11.7028901734104|11.7428901734104|11.7828901734104|11.8228901734104|11.8628901734104|11.9028901734104|11.9428901734104|11.9828901734104|12.0228901734104|12.0628901734104|12.1028901734104|12.1428901734104|12.1828901734104|12.2228901734104|12.2628901734104|12.3028901734104|12.3428901734104|12.3828901734104|12.4228901734104|12.4628901734104|12.5028901734104|12.5428901734104|12.5828901734104|12.6228901734104|12.6628901734104|12.7028901734104|12.7428901734104,0,365,0
125,566488.2549964904,4905057.740465977,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,10.7028901734104|10.7428901734104|10.7828901734104|10.8228901734104|10.8628901734104|10.9028901734104|10.9428901734104|10.9828901734104|11.0228901734104|11.0628901734104|11.1028901734104|11.1428901734104|11.1828901734104|11.2228901734104|11.2628901734104|11.3028901734104|11.3428901734104|11.3828901734104|11.4228901734104|11.4628901734104|11.5028901734104|11.5428901734104|11.5828901734104|11.6228901734104|11.6628901734104|11.7028901734104|11.7428901734104|11.7828901734104|11.8228901734104|11.8628901734104|11.9028901734104|11.9428901734104|11.9828901734104|12.0228901734104|12.0628901734104|12.1028901734104|12.1428901734104|12.1828901734104|12.2228901734104|12.2628901734104|12.3028901734104|12.3428901734104|12.3828901734104|12.4228901734104|12.4628901734104|12.5028901734104|12.5428901734104|12.5828901734104|12.6228901734104|12.6628901734104|12.7028901734104|12.7428901734104,0,365,0
